sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau
2,1,1,0,2,2,2,4,29.416438356164385,5.693150684931507,1,0,0,1,2.0,False
2,1,1,0,2,2,2,4,32.93424657534246,0.3561643835616438,1,0,1,1,2.0,False
1,1,1,2,3,2,2,1,45.36438356164384,8.863013698630137,1,0,0,0,4.0,False
2,0,1,0,2,2,3,4,45.44657534246576,2.7753424657534245,1,0,0,1,2.0,False
2,0,1,1,2,5,3,4,47.915068493150685,20.704109589041096,1,0,1,0,3.0,False
2,0,1,0,5,2,2,3,55.61095890410959,-1000.6657534246576,1,0,0,0,2.0,False
2,0,1,1,5,2,2,4,62.42191780821918,-1000.6657534246576,1,0,0,0,3.0,False
2,0,1,0,4,2,2,4,50.44931506849315,14.254794520547945,1,0,0,0,2.0,False
2,0,1,0,4,2,2,3,51.55342465753424,2.997260273972602,1,0,0,0,2.0,False
1,0,1,0,2,2,1,4,34.59178082191781,14.506849315068491,1,0,0,0,1.0,False
1,1,1,1,2,2,2,4,46.75890410958904,0.6657534246575343,1,0,0,0,3.0,False
2,0,1,1,4,4,2,4,43.40547945205479,3.83013698630137,1,0,1,0,3.0,False
2,0,1,0,5,2,5,4,60.43561643835616,-1000.6657534246576,1,0,1,0,1.0,False
2,0,1,1,2,2,2,4,55.36438356164384,22.008219178082197,1,0,1,0,3.0,False
2,1,1,0,2,4,2,4,52.48219178082192,12.33972602739726,1,0,0,0,2.0,False
2,0,1,0,5,1,2,4,61.14794520547945,-1000.6657534246576,1,0,1,0,2.0,False
1,1,1,1,2,4,2,4,44.76164383561644,12.75068493150685,1,1,1,0,3.0,False
2,0,0,0,5,2,4,4,56.49589041095891,-1000.6657534246576,1,0,0,0,1.0,False
2,1,1,0,2,2,2,4,51.917808219178085,2.745205479452055,1,1,1,0,2.0,True
2,1,1,0,2,2,2,4,51.917808219178085,2.745205479452055,1,1,1,0,2.0,False
2,0,0,0,5,2,2,4,57.45205479452055,-1000.6657534246576,1,0,0,0,2.0,False
2,0,0,0,4,2,1,4,27.78356164383561,6.934246575342466,1,0,0,0,1.0,False
1,1,1,0,4,2,2,4,41.56712328767123,6.504109589041096,1,0,1,0,2.0,False
2,0,0,0,2,4,4,4,35.35342465753425,11.772602739726029,1,0,1,0,1.0,False
2,1,1,0,4,2,3,4,51.512328767123286,2.5013698630136987,1,0,0,0,2.0,False
1,0,1,0,5,4,3,4,51.17808219178082,-1000.6657534246576,1,0,0,0,2.0,False
1,1,1,1,2,2,2,4,37.31780821917808,3.0876712328767124,1,0,0,0,3.0,False
1,1,1,1,3,4,2,4,34.967123287671235,6.178082191780822,1,0,1,0,3.0,False
1,1,0,0,2,4,1,4,27.2054794520548,1.8465753424657532,1,0,0,0,1.0,False
2,0,1,2,2,4,3,4,29.81095890410959,0.3342465753424657,1,0,0,0,4.0,False
2,0,1,1,2,4,3,4,29.052054794520547,6.504109589041096,1,0,0,0,3.0,False
2,0,1,1,4,4,2,4,34.10958904109589,4.016438356164383,1,0,0,0,3.0,False
2,0,1,0,5,4,2,4,62.32054794520548,-1000.6657534246576,1,0,0,0,2.0,False
2,0,1,0,2,2,2,4,50.56438356164384,18.605479452054794,1,0,0,0,2.0,False
2,0,0,0,2,3,1,2,31.36438356164384,5.4301369863013695,1,0,0,0,1.0,False
2,1,1,1,2,2,2,4,39.75890410958904,12.591780821917808,1,0,0,0,3.0,False
1,1,1,0,2,4,1,4,38.70958904109589,15.775342465753424,1,0,0,0,1.0,False
2,0,1,1,2,2,2,4,42.72328767123288,1.9315068493150684,1,0,0,0,3.0,False
2,0,1,2,5,2,2,4,60.512328767123286,-1000.6657534246576,1,0,0,0,4.0,False
2,1,1,1,4,4,2,4,32.605479452054794,0.5013698630136987,1,0,0,1,3.0,False
1,0,1,0,2,2,2,4,46.29041095890411,0.6794520547945205,1,0,0,0,2.0,False
2,0,1,0,3,4,2,4,48.67671232876712,10.421917808219176,1,0,0,0,2.0,False
1,1,1,3,2,4,2,4,41.57260273972603,1.5945205479452054,1,0,0,0,5.0,False
2,0,0,0,2,2,2,3,31.36438356164384,2.92054794520548,1,1,1,0,2.0,False
1,1,0,0,2,2,2,4,54.71780821917808,18.10958904109589,1,0,0,0,2.0,False
1,0,1,0,4,2,2,4,50.55890410958904,20.5972602739726,1,0,0,0,2.0,False
2,0,1,0,2,4,2,4,60.54794520547945,1.5835616438356164,1,0,0,1,2.0,False
2,0,1,1,2,4,2,4,30.156164383561645,2.0876712328767124,1,0,0,0,3.0,False
2,0,1,1,2,4,2,4,30.156164383561645,2.0876712328767124,1,0,0,0,3.0,True
2,0,1,0,5,3,5,4,59.84931506849315,-1000.6657534246576,1,0,0,0,1.0,False
2,0,1,0,2,2,2,4,54.97534246575343,10.926027397260274,1,1,1,0,2.0,False
2,0,1,0,4,4,1,4,51.8,6.767123287671233,1,0,0,0,1.0,False
1,0,1,1,3,2,2,4,46.87671232876713,1.0136986301369864,1,0,0,0,3.0,False
1,0,1,1,2,2,2,4,26.156164383561645,3.671232876712329,1,0,0,0,3.0,False
2,0,1,0,2,2,2,1,36.47945205479452,14.257534246575345,1,1,1,0,2.0,False
2,0,1,0,4,2,2,4,58.67123287671233,7.517808219178082,1,0,0,0,2.0,False
2,0,1,0,5,4,2,4,57.93972602739726,-1000.6657534246576,1,0,1,0,2.0,False
2,1,0,1,2,4,3,4,31.50958904109589,2.0136986301369864,1,0,0,0,3.0,False
2,0,1,0,2,2,2,4,32.61643835616438,6.767123287671233,1,0,1,1,2.0,False
2,0,1,1,2,2,2,3,43.17808219178082,5.090410958904109,1,0,0,0,3.0,False
2,0,1,1,2,2,2,4,41.35890410958904,7.841095890410959,1,0,0,0,3.0,False
1,1,1,4,2,2,2,4,38.76712328767123,1.0986301369863014,1,0,0,0,6.0,False
2,0,1,0,5,2,2,4,57.41917808219178,-1000.6657534246576,1,0,0,0,2.0,False
2,0,1,0,3,2,2,4,49.68767123287671,27.698630136986303,1,0,1,0,2.0,False
2,0,0,0,2,4,2,4,52.79726027397261,13.257534246575345,1,0,0,1,2.0,False
2,0,1,0,5,4,5,4,60.90684931506849,-1000.6657534246576,1,0,0,0,1.0,False
1,0,1,0,5,2,2,4,62.78630136986301,-1000.6657534246576,1,0,0,0,2.0,False
2,1,0,1,2,4,2,4,25.506849315068493,4.597260273972603,1,0,0,0,3.0,False
2,0,1,0,4,2,2,4,57.17808219178082,4.336986301369863,1,0,0,0,2.0,False
1,1,1,1,4,2,4,4,32.44657534246576,1.1753424657534246,1,0,0,0,2.0,False
1,0,1,0,2,2,2,4,49.83013698630137,1.5835616438356164,1,0,0,0,2.0,False
1,1,1,0,2,3,2,4,27.13972602739726,0.3342465753424657,1,1,1,0,2.0,False
2,0,1,2,2,4,2,4,34.04931506849315,13.424657534246576,1,0,1,1,4.0,False
1,0,0,0,3,3,2,4,26.813698630136987,4.586301369863014,1,0,0,0,2.0,False
2,0,1,0,5,2,2,4,59.14794520547945,-1000.6657534246576,1,0,0,0,2.0,False
2,1,1,0,5,4,2,4,58.271232876712325,-1000.6657534246576,1,0,1,0,2.0,False
2,0,1,0,3,4,2,4,52.9013698630137,6.671232876712328,1,0,1,0,2.0,False
1,1,1,1,4,2,2,3,46.28219178082192,4.167123287671233,1,0,0,0,3.0,False
2,1,1,0,2,3,2,4,30.24109589041096,6.597260273972603,1,0,0,0,2.0,False
2,1,1,3,2,4,2,4,41.10410958904109,0.3342465753424657,1,0,0,0,5.0,False
2,1,1,0,5,2,5,4,60.04931506849315,-1000.6657534246576,1,0,0,1,1.0,True
1,0,1,0,2,4,2,4,32.057534246575344,8.936986301369863,1,0,0,0,2.0,False
2,0,1,0,2,4,3,4,34.394520547945206,14.591780821917808,1,0,0,1,2.0,False
1,1,1,1,2,2,2,4,36.18356164383562,3.8383561643835615,1,0,0,0,3.0,False
1,0,1,1,2,2,2,4,37.77534246575343,1.7534246575342465,1,1,0,0,3.0,False
1,0,1,0,4,2,4,4,51.35616438356164,10.008219178082191,1,0,0,0,1.0,False
1,1,1,1,2,3,2,4,36.17808219178082,0.6794520547945205,1,0,0,0,3.0,False
2,0,1,1,4,2,4,4,50.73972602739726,5.756164383561644,1,0,1,1,2.0,False
2,1,1,1,2,2,2,4,41.57260273972603,9.01917808219178,1,1,0,0,3.0,False
2,0,1,2,2,1,2,4,36.93972602739726,14.257534246575345,1,0,0,1,4.0,False
2,1,1,0,4,2,2,4,46.68219178082192,8.180821917808219,1,0,1,0,2.0,False
2,1,1,1,2,2,2,4,48.64383561643836,1.0986301369863014,1,0,0,0,3.0,False
2,1,1,1,4,2,2,4,46.49589041095891,3.767123287671233,1,0,0,1,3.0,False
2,0,1,0,5,2,5,4,57.14520547945205,-1000.6657534246576,1,0,0,0,1.0,False
2,0,1,1,2,2,2,4,28.50958904109589,7.6,1,0,0,1,3.0,False
2,0,0,0,4,2,2,1,46.515068493150686,2.249315068493151,1,0,0,0,2.0,False
2,0,1,0,4,4,3,4,39.78630136986301,4.252054794520548,1,0,0,0,2.0,False
2,1,1,2,2,2,2,4,41.153424657534245,18.846575342465755,1,0,0,0,4.0,False
2,0,1,0,4,2,2,4,33.76712328767123,0.5123287671232877,1,0,0,0,2.0,False
2,0,1,0,4,2,2,4,33.76712328767123,0.5123287671232877,1,0,0,0,2.0,True
2,1,1,1,2,2,2,4,31.38082191780822,4.597260273972603,1,0,1,1,3.0,False
2,0,1,0,2,4,2,4,47.62465753424657,12.854794520547944,1,0,0,0,2.0,False
2,0,1,0,2,3,2,4,36.04383561643836,5.252054794520548,1,0,0,0,2.0,False
2,0,1,0,5,2,2,4,55.778082191780825,-1000.6657534246576,1,0,0,1,2.0,False
2,0,1,1,2,2,3,1,27.91780821917808,0.7643835616438356,1,0,0,0,3.0,False
2,0,1,1,2,2,3,4,32.76986301369863,5.838356164383562,1,0,0,0,3.0,False
2,1,1,1,3,4,5,4,49.95342465753425,1.1643835616438356,1,0,1,1,2.0,False
1,0,1,2,2,2,2,4,37.07945205479452,7.005479452054795,1,0,0,0,4.0,False
1,1,0,2,2,2,2,4,35.87671232876713,0.5945205479452055,1,0,1,0,4.0,False
2,1,1,0,4,4,2,4,46.43561643835616,3.756164383561644,1,0,0,0,2.0,False
2,0,1,0,5,2,3,4,57.36986301369863,-1000.6657534246576,1,0,0,0,2.0,False
1,1,1,0,2,2,2,4,28.295890410958904,3.1671232876712327,1,0,0,0,2.0,False
2,1,0,1,5,2,2,3,59.131506849315066,-1000.6657534246576,1,0,1,0,3.0,False
2,0,1,0,2,4,2,4,35.484931506849314,4.347945205479452,1,0,1,0,2.0,False
2,0,1,0,5,4,2,4,60.85479452054795,-1000.6657534246576,1,0,0,0,2.0,False
2,1,1,0,4,4,2,4,34.18356164383562,1.2493150684931509,1,0,0,0,2.0,False
2,0,1,0,2,2,1,1,25.013698630136982,5.767123287671233,1,0,0,0,1.0,False
2,1,1,0,2,4,2,4,48.61095890410959,11.52054794520548,1,0,0,0,2.0,True
2,0,0,1,2,2,2,4,32.10958904109589,3.263013698630137,1,0,0,0,3.0,False
1,0,1,0,5,2,2,4,55.56712328767123,-1000.6657534246576,1,0,0,0,2.0,False
1,1,1,1,2,2,2,4,30.621917808219177,11.52054794520548,1,0,0,0,3.0,False
2,0,1,0,4,2,3,4,38.07671232876712,1.6684931506849314,1,0,0,0,2.0,False
1,0,1,0,2,2,1,4,55.07397260273972,2.8465753424657536,1,0,0,0,1.0,False
1,1,1,0,2,2,1,4,27.265753424657536,4.419178082191781,1,0,0,0,1.0,False
1,0,1,0,5,2,2,4,62.4,-1000.6657534246576,1,0,1,0,2.0,False
1,0,1,0,2,2,2,4,27.53150684931507,3.8493150684931514,1,0,0,1,2.0,False
2,1,0,1,4,2,4,4,32.09315068493151,4.767123287671233,1,0,0,1,2.0,False
1,1,1,0,2,2,2,5,40.86849315068493,22.34794520547945,1,1,1,0,2.0,False
1,0,1,0,2,4,1,4,35.0986301369863,11.854794520547944,1,0,0,0,1.0,False
2,0,1,0,2,2,2,4,40.35890410958904,13.509589041095891,1,0,0,1,2.0,False
2,0,1,0,5,4,2,4,55.16438356164384,-1000.6657534246576,1,0,1,0,2.0,False
2,0,1,0,2,2,2,4,53.293150684931504,3.336986301369863,1,1,0,0,2.0,False
2,0,1,0,2,2,2,4,52.61643835616438,4.252054794520548,1,1,1,0,2.0,False
2,0,1,0,5,2,1,4,60.83287671232877,-1000.6657534246576,1,0,1,0,1.0,False
2,0,0,0,2,2,1,2,48.865753424657534,7.016438356164383,1,0,0,0,1.0,False
2,0,1,1,2,2,1,4,49.56164383561644,15.26027397260274,1,1,1,1,2.0,False
1,1,1,1,2,4,2,4,26.35890410958904,0.3452054794520548,1,0,0,0,3.0,False
1,0,1,0,2,2,2,4,53.93424657534246,3.0986301369863014,1,0,0,0,2.0,False
2,0,1,0,4,4,3,4,27.646575342465752,4.178082191780822,1,0,0,1,2.0,False
2,0,1,0,5,4,1,4,59.94794520547945,-1000.6657534246576,1,0,0,0,1.0,False
1,1,0,2,4,2,2,4,36.43013698630137,2.0876712328767124,1,0,0,0,4.0,False
2,0,1,0,5,2,2,4,56.66027397260274,-1000.6657534246576,1,0,0,0,2.0,False
2,0,1,0,4,2,1,4,53.61369863013699,5.515068493150685,1,0,0,0,1.0,False
2,1,1,2,4,4,2,4,32.106849315068494,7.852054794520548,1,0,1,1,4.0,False
2,0,0,1,2,2,2,4,32.9972602739726,7.684931506849315,1,0,0,0,3.0,False
1,0,0,0,2,1,2,4,36.18356164383562,2.0986301369863014,1,0,1,0,2.0,False
2,0,0,0,2,2,1,3,54.55068493150685,0.3452054794520548,1,0,0,0,1.0,False
2,0,0,1,4,2,4,4,41.56164383561644,21.86027397260274,1,0,0,0,2.0,False
2,1,1,1,2,2,2,4,54.19178082191781,18.76438356164384,1,0,0,0,3.0,False
1,1,1,3,2,2,2,4,32.726027397260275,2.0136986301369864,1,0,0,1,5.0,False
1,1,0,0,4,2,2,4,52.7945205479452,6.934246575342466,1,1,0,0,2.0,False
1,0,1,1,4,2,2,4,38.74794520547945,0.7534246575342466,1,0,1,0,3.0,False
1,0,1,0,4,2,2,4,52.49589041095891,9.169863013698633,1,1,1,0,2.0,False
2,0,1,0,5,2,1,4,64.64109589041095,-1000.6657534246576,1,0,0,0,1.0,False
2,1,1,1,4,2,4,4,39.25753424657534,16.931506849315067,1,0,0,0,2.0,False
2,0,1,0,2,2,2,4,41.72876712328768,22.945205479452056,1,0,0,1,2.0,False
2,0,1,1,2,2,2,4,43.50410958904109,4.767123287671233,1,0,0,0,3.0,False
1,1,1,0,5,2,2,4,64.78356164383561,-1000.6657534246576,1,0,0,0,2.0,False
2,0,0,0,2,2,1,5,57.88219178082192,38.704109589041096,1,0,0,0,1.0,False
2,1,1,0,2,2,2,4,48.0986301369863,5.263013698630137,1,0,1,0,2.0,False
1,1,0,0,4,4,1,4,29.553424657534247,0.7643835616438356,1,0,0,1,1.0,False
2,0,0,1,2,2,3,4,41.36986301369863,9.58904109589041,1,0,0,0,3.0,False
2,0,1,0,2,2,4,4,52.16986301369863,9.093150684931508,1,0,0,0,1.0,False
1,1,0,1,4,4,2,4,31.15890410958904,3.756164383561644,1,0,0,0,3.0,False
1,1,1,0,4,4,2,4,58.91232876712328,4.586301369863014,1,0,0,1,2.0,False
1,0,1,0,2,2,1,4,26.45205479452055,0.4273972602739726,1,0,0,0,1.0,False
2,0,1,1,2,2,1,4,56.69315068493151,22.016438356164382,1,0,0,0,2.0,False
2,0,1,0,5,2,5,4,62.298630136986304,-1000.6657534246576,1,0,1,0,1.0,False
1,1,0,0,2,3,2,4,30.60821917808219,9.6,1,0,0,0,2.0,False
2,1,1,0,2,2,2,3,48.04383561643836,11.26849315068493,1,0,1,0,2.0,False
2,0,1,0,4,4,5,4,59.16164383561644,32.035616438356165,1,1,1,0,1.0,False
1,1,1,0,2,2,2,4,23.93972602739726,0.3452054794520548,1,1,0,0,2.0,False
2,0,1,0,5,4,2,4,59.9972602739726,-1000.6657534246576,1,0,1,0,2.0,False
2,1,1,1,2,4,2,1,29.71232876712329,1.4273972602739726,1,0,0,1,3.0,False
2,0,1,0,2,2,2,4,52.56712328767123,3.336986301369863,1,1,1,0,2.0,False
2,0,1,0,2,2,3,4,45.394520547945206,1.4164383561643836,1,0,0,0,2.0,False
2,0,1,0,5,2,2,4,58.66301369863014,-1000.6657534246576,1,0,0,0,2.0,False
2,0,1,0,4,2,2,4,43.6,11.92876712328767,1,0,1,0,2.0,False
2,0,0,0,2,2,4,4,48.136986301369866,5.419178082191781,1,0,0,1,1.0,False
1,1,1,1,2,2,2,4,23.824657534246576,2.9315068493150687,1,0,0,1,3.0,False
2,1,1,1,2,2,2,4,38.83013698630137,0.5945205479452055,1,0,0,0,3.0,False
1,1,1,0,3,2,2,4,47.42191780821918,9.58904109589041,1,0,0,0,2.0,False
2,0,1,0,2,3,2,4,35.72054794520548,4.4301369863013695,1,0,0,1,2.0,False
2,0,1,0,2,2,2,4,46.44109589041096,8.265753424657534,1,1,1,0,2.0,False
1,1,0,1,3,2,2,4,38.81095890410959,6.586301369863014,1,0,0,0,3.0,False
2,0,1,1,4,4,2,4,45.81369863013698,6.090410958904109,1,0,0,1,3.0,False
2,0,1,0,5,2,5,4,64.57534246575342,-1000.6657534246576,1,0,0,0,1.0,False
2,0,1,0,5,2,5,4,56.69041095890411,-1000.6657534246576,1,0,1,0,1.0,False
2,0,1,0,5,2,2,4,64.33972602739726,-1000.6657534246576,1,0,0,0,2.0,False
1,0,1,0,2,2,2,1,51.04109589041096,4.005479452054795,1,0,0,0,2.0,False
2,0,1,0,4,4,1,4,32.83287671232877,5.597260273972603,1,0,0,1,1.0,False
2,0,1,0,2,4,3,4,30.778082191780825,6.934246575342466,1,0,1,1,2.0,False
2,0,1,1,2,4,2,4,35.81095890410959,3.682191780821918,1,0,0,0,3.0,False
1,1,1,0,5,4,2,4,59.50958904109589,-1000.6657534246576,1,0,0,0,2.0,False
2,0,1,0,2,2,1,4,48.77534246575343,27.613698630136987,1,0,1,0,1.0,False
2,0,1,1,2,4,3,4,36.80821917808219,0.3342465753424657,1,1,1,1,3.0,False
1,0,1,0,2,4,2,4,36.33698630136986,14.435616438356163,1,0,0,0,2.0,False
1,1,1,0,4,2,3,4,32.93698630136986,4.586301369863014,1,0,0,1,2.0,False
1,1,1,0,4,2,3,4,32.93698630136986,4.586301369863014,1,0,0,1,2.0,True
1,1,0,0,3,4,2,1,33.2,6.336986301369863,1,1,1,1,2.0,False
2,0,1,0,2,2,1,3,55.9013698630137,4.756164383561644,1,0,1,0,1.0,False
2,0,1,1,2,2,2,4,30.64383561643836,3.8493150684931514,1,0,0,1,3.0,False
1,1,1,1,4,4,2,4,32.21643835616438,0.2493150684931507,1,0,0,0,3.0,False
1,0,1,0,2,2,1,4,49.23835616438356,5.252054794520548,1,1,1,0,1.0,False
2,0,1,0,5,2,5,4,60.43835616438356,-1000.6657534246576,1,0,1,0,1.0,False
2,0,1,0,4,2,1,4,37.83561643835616,3.43013698630137,1,0,1,0,1.0,False
1,1,1,0,4,2,1,3,27.019178082191782,5.849315068493151,1,1,0,0,1.0,False
1,0,1,0,5,2,2,4,63.79726027397261,-1000.6657534246576,1,0,0,0,2.0,False
2,0,1,0,5,2,2,4,56.88493150684931,-1000.6657534246576,1,0,1,0,2.0,False
1,1,1,0,2,2,1,4,38.53150684931507,14.591780821917808,1,0,0,0,1.0,False
1,0,1,0,2,2,2,4,64.12602739726027,7.16986301369863,1,0,0,0,2.0,False
1,1,1,2,2,2,2,4,41.64931506849315,1.8465753424657532,1,0,0,0,4.0,False
1,1,0,3,4,2,2,4,41.81369863013698,4.586301369863014,1,0,0,0,5.0,False
2,0,1,0,5,2,2,4,58.32602739726028,-1000.6657534246576,1,0,0,0,2.0,False
2,0,1,0,2,2,2,4,26.824657534246576,3.682191780821918,1,0,0,1,2.0,False
2,0,0,1,4,2,4,4,29.58904109589041,8.673972602739726,1,0,0,0,2.0,False
2,0,1,2,2,2,2,1,37.93698630136986,1.0027397260273974,1,0,1,0,4.0,False
2,1,1,0,5,4,2,4,62.915068493150685,-1000.6657534246576,1,0,0,0,2.0,False
1,1,1,1,2,4,5,4,35.964383561643835,3.504109589041096,1,0,0,0,2.0,False
2,0,0,0,2,2,4,4,33.88767123287671,0.5123287671232877,1,0,0,0,1.0,False
2,1,1,0,2,4,5,4,32.87123287671233,4.101369863013699,1,0,0,0,1.0,False
2,0,1,1,2,4,2,4,32.602739726027394,2.0027397260273974,1,0,0,1,3.0,False
1,1,1,0,2,2,2,4,47.293150684931504,4.4301369863013695,1,0,0,0,2.0,False
1,0,1,0,4,2,4,4,34.23013698630137,2.6794520547945204,1,0,0,0,1.0,False
2,0,1,0,2,4,2,4,51.78630136986301,23.695890410958903,1,0,0,0,2.0,False
2,1,1,0,2,4,1,4,45.52328767123288,15.931506849315069,1,0,0,0,1.0,False
2,1,1,2,4,4,2,4,38.63013698630137,9.926027397260274,1,0,0,0,4.0,False
1,1,1,1,2,2,4,4,44.6958904109589,2.416438356164384,1,0,0,0,2.0,False
2,0,1,0,3,4,2,4,52.85479452054795,3.756164383561644,1,0,0,1,2.0,False
2,0,1,1,4,2,3,4,29.493150684931507,6.016438356164383,1,0,0,1,3.0,False
1,0,0,0,3,2,2,4,43.156164383561645,7.589041095890411,1,0,0,0,2.0,False
2,0,1,0,2,4,1,4,33.41095890410959,7.101369863013699,1,0,1,0,1.0,False
1,1,1,2,2,4,2,4,34.56164383561644,3.1671232876712327,1,0,0,0,4.0,False
1,0,0,1,2,1,2,4,31.895890410958906,0.6794520547945205,1,1,1,0,3.0,False
2,1,0,0,4,3,4,4,38.61917808219178,3.682191780821918,1,0,1,1,1.0,False
1,1,1,0,2,2,2,4,50.11780821917808,1.4273972602739726,1,1,0,0,2.0,False
2,0,0,0,4,2,4,4,41.16438356164384,0.5835616438356165,1,0,0,1,1.0,False
1,0,1,0,5,2,2,4,52.23287671232877,-1000.6657534246576,1,0,0,0,2.0,False
2,1,1,0,2,3,2,4,51.69315068493151,32.75068493150685,1,0,1,0,2.0,False
2,0,1,0,5,2,2,4,66.6054794520548,-1000.6657534246576,1,0,1,0,2.0,False
2,0,1,0,2,2,1,4,63.032876712328765,31.75068493150685,1,1,1,0,1.0,False
2,0,0,0,2,2,2,4,37.75068493150685,5.145205479452055,1,0,0,0,2.0,False
2,0,1,0,5,2,5,4,65.2027397260274,-1000.6657534246576,1,0,0,0,1.0,False
1,1,0,0,2,2,2,4,31.34246575342466,6.7315068493150685,1,0,0,0,2.0,False
2,0,1,0,2,2,2,4,46.2958904109589,15.402739726027397,1,0,0,0,2.0,False
2,0,0,0,5,4,2,4,57.07671232876712,-1000.6657534246576,1,0,0,0,2.0,False
2,0,1,0,5,2,5,4,58.04657534246575,-1000.6657534246576,1,0,0,0,1.0,False
1,0,1,0,2,2,2,4,51.2054794520548,13.736986301369862,1,0,0,0,2.0,False
2,0,1,0,4,2,2,4,41.33698630136986,5.7315068493150685,1,0,1,0,2.0,False
2,0,0,0,5,2,5,4,57.397260273972606,-1000.6657534246576,1,0,0,0,1.0,False
2,0,1,3,2,2,2,4,35.81643835616438,12.4,1,1,1,0,5.0,False
2,0,1,0,5,2,2,4,58.01917808219178,-1000.6657534246576,1,0,0,0,2.0,False
1,1,1,1,2,2,2,4,30.9013698630137,1.3917808219178085,1,0,0,0,3.0,False
2,0,1,0,4,2,4,4,46.04383561643836,7.315068493150685,1,0,0,0,1.0,False
2,0,1,2,4,2,3,6,37.78630136986301,1.1424657534246576,1,0,0,0,4.0,False
2,0,1,0,5,4,2,4,64.05205479452054,-1000.6657534246576,1,0,1,0,2.0,False
2,1,0,1,4,2,1,3,32.07945205479452,13.652054794520549,1,0,0,0,2.0,False
2,0,0,0,2,2,4,4,46.21369863013699,11.4,1,0,0,0,1.0,False
2,0,1,0,5,1,2,4,59.91232876712328,-1000.6657534246576,1,0,0,0,2.0,False
1,1,1,1,2,2,2,4,41.52328767123288,4.646575342465753,1,1,0,0,3.0,False
1,0,1,0,2,4,2,4,27.76986301369863,1.476712328767123,1,1,1,0,2.0,False
2,0,1,0,5,2,2,4,66.21095890410959,-1000.6657534246576,1,0,0,0,2.0,False
2,0,1,0,2,2,3,4,51.57808219178082,27.991780821917807,1,0,0,0,2.0,False
2,0,1,1,2,4,2,4,33.66575342465753,4.47945205479452,1,0,0,1,3.0,False
2,0,0,0,5,2,1,4,57.9041095890411,-1000.6657534246576,1,0,0,0,1.0,False
1,0,1,1,2,4,2,4,31.232876712328768,4.145205479452055,1,0,0,0,3.0,False
2,0,0,0,4,2,2,3,37.41917808219178,17.487671232876714,1,1,1,0,2.0,False
2,0,1,0,5,2,4,4,59.68767123287671,-1000.6657534246576,1,0,1,0,1.0,False
2,0,0,0,5,1,2,4,64.0027397260274,-1000.6657534246576,1,0,0,0,2.0,False
2,0,1,1,3,2,2,4,41.31780821917808,5.646575342465753,1,0,1,0,3.0,False
2,0,1,1,2,2,3,4,48.5972602739726,12.904109589041097,1,1,1,0,3.0,False
2,0,0,0,5,2,2,4,58.26849315068493,-1000.6657534246576,1,0,0,0,2.0,False
1,1,1,0,2,2,2,4,47.21917808219178,7.397260273972603,1,0,1,0,2.0,False
2,1,1,1,4,4,2,4,31.572602739726022,4.47945205479452,1,0,1,1,3.0,False
1,1,1,2,4,2,2,4,43.26027397260274,5.312328767123288,1,0,0,0,4.0,False
2,0,0,1,4,2,2,4,39.55616438356165,0.6438356164383562,1,0,0,0,3.0,False
1,1,1,0,2,2,2,4,45.78630136986301,6.145205479452055,1,0,0,0,2.0,False
2,0,0,0,5,2,2,4,56.81369863013698,-1000.6657534246576,1,0,0,0,2.0,False
2,0,1,0,5,2,5,4,67.47671232876712,-1000.6657534246576,1,0,0,0,1.0,False
2,1,1,0,4,4,1,4,30.69041095890411,3.4794520547945207,1,1,0,0,1.0,False
1,1,1,2,2,2,2,2,35.608219178082194,14.983561643835616,1,0,0,0,4.0,False
2,0,1,0,5,2,2,4,53.55890410958904,-1000.6657534246576,1,0,0,0,2.0,False
1,0,1,0,2,2,4,4,55.98082191780822,6.564383561643836,1,0,0,0,1.0,False
1,1,1,0,4,2,2,4,58.08767123287672,4.646575342465753,1,0,0,0,2.0,False
1,0,1,0,3,2,2,4,24.46301369863014,2.8109589041095893,1,0,0,0,2.0,False
2,1,1,0,4,2,2,4,45.75616438356165,6.7315068493150685,1,0,0,0,2.0,False
2,0,1,0,2,2,2,4,42.78082191780822,8.901369863013699,1,0,0,0,2.0,False
2,0,1,1,4,2,2,4,42.78356164383562,2.8958904109589043,1,1,0,0,3.0,False
2,1,1,1,4,2,2,4,32.62739726027397,9.734246575342466,1,0,0,1,3.0,False
1,1,0,1,2,2,2,4,28.77260273972603,5.145205479452055,1,0,0,0,3.0,False
1,1,1,2,2,2,2,4,33.68767123287671,11.81917808219178,1,0,0,0,4.0,True
1,0,1,2,5,2,2,4,66.51506849315068,-1000.6657534246576,1,0,0,0,4.0,False
2,0,1,0,4,2,2,4,46.33150684931507,11.652054794520549,1,0,0,1,2.0,False
1,1,1,0,2,2,2,4,50.23835616438356,5.06027397260274,1,0,0,0,2.0,False
1,0,1,0,2,2,1,4,29.613698630136987,6.394520547945206,1,1,0,0,1.0,False
2,0,1,0,5,2,2,4,59.156164383561645,-1000.6657534246576,1,0,1,0,2.0,False
2,0,1,2,4,2,2,4,46.586301369863016,3.06027397260274,1,1,0,0,4.0,False
2,0,1,0,5,2,2,4,58.583561643835615,-1000.6657534246576,1,0,1,0,2.0,False
